Freq.	V(n007)/V(n002)
3.11888958409352e+002	(-1.29635523374876e+000dB,6.44398226351244e+000°)
3.12607936712353e+002	(-1.29612877514523e+000dB,6.42924110110596e+000°)
3.13328572431516e+002	(-1.29590334536851e+000dB,6.41453306092996e+000°)
3.14050869387579e+002	(-1.29567893980552e+000dB,6.39985807155846e+000°)
3.14774831410089e+002	(-1.29545555384026e+000dB,6.38521606169527e+000°)
3.15500462337420e+002	(-1.29523318291538e+000dB,6.37060696017557e+000°)
3.16227766016795e+002	(-1.29501182244396e+000dB,6.35603069596513e+000°)
3.16956746304306e+002	(-1.29479146789938e+000dB,6.34148719816139e+000°)
3.17687407064934e+002	(-1.29457211475656e+000dB,6.32697639599203e+000°)
3.18419752172569e+002	(-1.29435375851752e+000dB,6.31249821881570e+000°)
3.19153785510033e+002	(-1.29413639469832e+000dB,6.29805259612098e+000°)
3.19889510969097e+002	(-1.29392001883979e+000dB,6.28363945752798e+000°)
3.20626932450503e+002	(-1.29370462649705e+000dB,6.26925873278637e+000°)
3.21366053863988e+002	(-1.29349021325189e+000dB,6.25491035177642e+000°)
3.22106879128300e+002	(-1.29327677470315e+000dB,6.24059424450909e+000°)
3.22849412171220e+002	(-1.29306430645532e+000dB,6.22631034112407e+000°)
3.23593656929584e+002	(-1.29285280416311e+000dB,6.21205857189276e+000°)
3.24339617349305e+002	(-1.29264226345822e+000dB,6.19783886721536e+000°)
3.25087297385390e+002	(-1.29243268003422e+000dB,6.18365115762234e+000°)
3.25836701001965e+002	(-1.29222404957278e+000dB,6.16949537377368e+000°)
3.26587832172292e+002	(-1.29201636780025e+000dB,6.15537144645966e+000°)
3.27340694878794e+002	(-1.29180963042959e+000dB,6.14127930659893e+000°)
3.28095293113074e+002	(-1.29160383322012e+000dB,6.12721888524022e+000°)
3.28851630875938e+002	(-1.29139897192923e+000dB,6.11319011356134e+000°)
3.29609712177413e+002	(-1.29119504235827e+000dB,6.09919292286988e+000°)
3.30369541036770e+002	(-1.29099204031440e+000dB,6.08522724460175e+000°)
3.31131121482546e+002	(-1.29078996161344e+000dB,6.07129301032212e+000°)
3.31894457552565e+002	(-1.29058880209865e+000dB,6.05739015172532e+000°)
3.32659553293959e+002	(-1.29038855763532e+000dB,6.04351860063406e+000°)
3.33426412763190e+002	(-1.29018922409820e+000dB,6.02967828900004e+000°)
3.34195040026069e+002	(-1.28999079738920e+000dB,6.01586914890288e+000°)
3.34965439157782e+002	(-1.28979327341766e+000dB,6.00209111255100e+000°)
3.35737614242909e+002	(-1.28959664811836e+000dB,5.98834411228148e+000°)
3.36511569375445e+002	(-1.28940091744809e+000dB,5.97462808055938e+000°)
3.37287308658823e+002	(-1.28920607737749e+000dB,5.96094294997731e+000°)
3.38064836205936e+002	(-1.28901212388736e+000dB,5.94728865325663e+000°)
3.38844156139156e+002	(-1.28881905297296e+000dB,5.93366512324618e+000°)
3.39625272590362e+002	(-1.28862686068002e+000dB,5.92007229292253e+000°)
3.40408189700954e+002	(-1.28843554303857e+000dB,5.90651009539004e+000°)
3.41192911621882e+002	(-1.28824509609497e+000dB,5.89297846387943e+000°)
3.41979442513662e+002	(-1.28805551593815e+000dB,5.87947733175091e+000°)
3.42767786546404e+002	(-1.28786679865547e+000dB,5.86600663248981e+000°)
3.43557947899828e+002	(-1.28767894035264e+000dB,5.85256629971021e+000°)
3.44349930763291e+002	(-1.28749193716918e+000dB,5.83915626715268e+000°)
3.45143739335809e+002	(-1.28730578522927e+000dB,5.82577646868339e+000°)
3.45939377826075e+002	(-1.28712048071730e+000dB,5.81242683829760e+000°)
3.46736850452484e+002	(-1.28693601979080e+000dB,5.79910731011458e+000°)
3.47536161443158e+002	(-1.28675239865925e+000dB,5.78581781838309e+000°)
3.48337315035964e+002	(-1.28656961353025e+000dB,5.77255829747576e+000°)
3.49140315478538e+002	(-1.28638766062299e+000dB,5.75932868189193e+000°)
3.49945167028309e+002	(-1.28620653619252e+000dB,5.74612890625773e+000°)
3.50751873952520e+002	(-1.28602623650758e+000dB,5.73295890532561e+000°)
3.51560440528250e+002	(-1.28584675782142e+000dB,5.71981861397226e+000°)
3.52370871042439e+002	(-1.28566809646166e+000dB,5.70670796720202e+000°)
3.53183169791908e+002	(-1.28549024870188e+000dB,5.69362690014250e+000°)
3.53997341083386e+002	(-1.28531321090664e+000dB,5.68057534804964e+000°)
3.54813389233527e+002	(-1.28513697939529e+000dB,5.66755324630211e+000°)
3.55631318568936e+002	(-1.28496155054302e+000dB,5.65456053040548e+000°)
3.56451133426195e+002	(-1.28478692072366e+000dB,5.64159713598915e+000°)
3.57272838151880e+002	(-1.28461308632274e+000dB,5.62866299880861e+000°)
3.58096437102587e+002	(-1.28444004374530e+000dB,5.61575805474281e+000°)
3.58921934644956e+002	(-1.28426778941602e+000dB,5.60288223979645e+000°)
3.59749335155693e+002	(-1.28409631980082e+000dB,5.59003549009839e+000°)
3.60578643021593e+002	(-1.28392563131975e+000dB,5.57721774190129e+000°)
3.61409862639563e+002	(-1.28375572046640e+000dB,5.56442893158305e+000°)
3.62242998416649e+002	(-1.28358658372064e+000dB,5.55166899564471e+000°)
3.63078054770051e+002	(-1.28341821759142e+000dB,5.53893787071230e+000°)
3.63915036127157e+002	(-1.28325061858315e+000dB,5.52623549353427e+000°)
3.64753946925557e+002	(-1.28308378324742e+000dB,5.51356180098392e+000°)
3.65594791613074e+002	(-1.28291770812610e+000dB,5.50091673005740e+000°)
3.66437574647783e+002	(-1.28275238977234e+000dB,5.48830021787440e+000°)
3.67282300498034e+002	(-1.28258782478250e+000dB,5.47571220167866e+000°)
3.68128973642480e+002	(-1.28242400975170e+000dB,5.46315261883541e+000°)
3.68977598570099e+002	(-1.28226094127806e+000dB,5.45062140683344e+000°)
3.69828179780215e+002	(-1.28209861599831e+000dB,5.43811850328583e+000°)
3.70680721782525e+002	(-1.28193703054729e+000dB,5.42564384592582e+000°)
3.71535229097121e+002	(-1.28177618157457e+000dB,5.41319737261057e+000°)
3.72391706254517e+002	(-1.28161606576190e+000dB,5.40077902131986e+000°)
3.73250157795669e+002	(-1.28145667978853e+000dB,5.38838873015533e+000°)
3.74110588272001e+002	(-1.28129802034919e+000dB,5.37602643733957e+000°)
3.74973002245431e+002	(-1.28114008417624e+000dB,5.36369208121966e+000°)
3.75837404288392e+002	(-1.28098286797636e+000dB,5.35138560026142e+000°)
3.76703798983856e+002	(-1.28082636849851e+000dB,5.33910693305407e+000°)
3.77572190925363e+002	(-1.28067058251503e+000dB,5.32685601830890e+000°)
3.78442584717041e+002	(-1.28051550678094e+000dB,5.31463279485655e+000°)
3.79314984973629e+002	(-1.28036113809047e+000dB,5.30243720165016e+000°)
3.80189396320508e+002	(-1.28020747325117e+000dB,5.29026917776420e+000°)
3.81065823393720e+002	(-1.28005450906324e+000dB,5.27812866239259e+000°)
3.81944270839993e+002	(-1.27990224237454e+000dB,5.26601559485084e+000°)
3.82824743316769e+002	(-1.27975067000799e+000dB,5.25392991457503e+000°)
3.83707245492225e+002	(-1.27959978882870e+000dB,5.24187156112182e+000°)
3.84591782045300e+002	(-1.27944959572639e+000dB,5.22984047416773e+000°)
3.85478357665718e+002	(-1.27930008756743e+000dB,5.21783659350936e+000°)
3.86366977054015e+002	(-1.27915126125780e+000dB,5.20585985906318e+000°)
3.87257644921563e+002	(-1.27900311370836e+000dB,5.19391021086623e+000°)
3.88150365990594e+002	(-1.27885564185297e+000dB,5.18198758907402e+000°)
3.89045144994226e+002	(-1.27870884261339e+000dB,5.17009193396226e+000°)
3.89941986676489e+002	(-1.27856271296357e+000dB,5.15822318592571e+000°)
3.90840895792347e+002	(-1.27841724986754e+000dB,5.14638128547864e+000°)
3.91741877107728e+002	(-1.27827245031062e+000dB,5.13456617325393e+000°)
3.92644935399545e+002	(-1.27812831127325e+000dB,5.12277779000331e+000°)
3.93550075455722e+002	(-1.27798482978327e+000dB,5.11101607659725e+000°)
3.94457302075223e+002	(-1.27784200283811e+000dB,5.09928097402523e+000°)
3.95366620068073e+002	(-1.27769982750359e+000dB,5.08757242339464e+000°)
3.96278034255384e+002	(-1.27755830080395e+000dB,5.07589036593037e+000°)
3.97191549469385e+002	(-1.27741741980809e+000dB,5.06423474297657e+000°)
3.98107170553441e+002	(-1.27727718159572e+000dB,5.05260549599535e+000°)
3.99024902362086e+002	(-1.27713758324619e+000dB,5.04100256656483e+000°)
3.99944749761041e+002	(-1.27699862186911e+000dB,5.02942589638320e+000°)
4.00866717627247e+002	(-1.27686029456558e+000dB,5.01787542726335e+000°)
4.01790810848884e+002	(-1.27672259847621e+000dB,5.00635110113765e+000°)
4.02717034325402e+002	(-1.27658553072917e+000dB,4.99485286005441e+000°)
4.03645392967548e+002	(-1.27644908848458e+000dB,4.98338064617915e+000°)
4.04575891697386e+002	(-1.27631326891770e+000dB,4.97193440179443e+000°)
4.05508535448327e+002	(-1.27617806917730e+000dB,4.96051406929813e+000°)
4.06443329165156e+002	(-1.27604348647373e+000dB,4.94911959120644e+000°)
4.07380277804055e+002	(-1.27590951800343e+000dB,4.93775091015032e+000°)
4.08319386332635e+002	(-1.27577616098672e+000dB,4.92640796887773e+000°)
4.09260659729953e+002	(-1.27564341264880e+000dB,4.91509071025249e+000°)
4.10204102986549e+002	(-1.27551127023006e+000dB,4.90379907725292e+000°)
4.11149721104464e+002	(-1.27537973098217e+000dB,4.89253301297459e+000°)
4.12097519097272e+002	(-1.27524879216854e+000dB,4.88129246062823e+000°)
4.13047501990103e+002	(-1.27511845106069e+000dB,4.87007736353859e+000°)
4.13999674819672e+002	(-1.27498870496330e+000dB,4.85888766514712e+000°)
4.14954042634304e+002	(-1.27485955117192e+000dB,4.84772330900911e+000°)
4.15910610493963e+002	(-1.27473098698889e+000dB,4.83658423879535e+000°)
4.16869383470276e+002	(-1.27460300976170e+000dB,4.82547039829082e+000°)
4.17830366646563e+002	(-1.27447561680460e+000dB,4.81438173139467e+000°)
4.18793565117859e+002	(-1.27434880547830e+000dB,4.80331818212105e+000°)
4.19758983990948e+002	(-1.27422257314996e+000dB,4.79227969459762e+000°)
4.20726628384385e+002	(-1.27409691717567e+000dB,4.78126621306661e+000°)
4.21696503428523e+002	(-1.27397183495128e+000dB,4.77027768188315e+000°)
4.22668614265543e+002	(-1.27384732387461e+000dB,4.75931404551659e+000°)
4.23642966049481e+002	(-1.27372338135301e+000dB,4.74837524854957e+000°)
4.24619563946253e+002	(-1.27360000480764e+000dB,4.73746123567854e+000°)
4.25598413133683e+002	(-1.27347719165896e+000dB,4.72657195171136e+000°)
4.26579518801532e+002	(-1.27335493936161e+000dB,4.71570734157112e+000°)
4.27562886151526e+002	(-1.27323324536476e+000dB,4.70486735029148e+000°)
4.28548520397379e+002	(-1.27311210713598e+000dB,4.69405192302078e+000°)
4.29536426764826e+002	(-1.27299152215236e+000dB,4.68326100501765e+000°)
4.30526610491650e+002	(-1.27287148790350e+000dB,4.67249454165477e+000°)
4.31519076827704e+002	(-1.27275200188480e+000dB,4.66175247841620e+000°)
4.32513831034947e+002	(-1.27263306161409e+000dB,4.65103476089722e+000°)
4.33510878387467e+002	(-1.27251466460859e+000dB,4.64034133480610e+000°)
4.34510224171510e+002	(-1.27239680840355e+000dB,4.62967214596177e+000°)
4.35511873685507e+002	(-1.27227949053822e+000dB,4.61902714029508e+000°)
4.36515832240104e+002	(-1.27216270857577e+000dB,4.60840626384728e+000°)
4.37522105158190e+002	(-1.27204646007270e+000dB,4.59780946277214e+000°)
4.38530697774923e+002	(-1.27193074261338e+000dB,4.58723668333290e+000°)
4.39541615437762e+002	(-1.27181555378685e+000dB,4.57668787190408e+000°)
4.40554863506491e+002	(-1.27170089118440e+000dB,4.56616297497119e+000°)
4.41570447353250e+002	(-1.27158675242749e+000dB,4.55566193912871e+000°)
4.42588372362563e+002	(-1.27147313513300e+000dB,4.54518471108321e+000°)
4.43608643931369e+002	(-1.27136003691804e+000dB,4.53473123764959e+000°)
4.44631267469045e+002	(-1.27124745544331e+000dB,4.52430146575374e+000°)
4.45656248397440e+002	(-1.27113538835162e+000dB,4.51389534243085e+000°)
4.46683592150899e+002	(-1.27102383330284e+000dB,4.50351281482529e+000°)
4.47713304176299e+002	(-1.27091278798328e+000dB,4.49315383019069e+000°)
4.48745389933068e+002	(-1.27080225006396e+000dB,4.48281833589090e+000°)
4.49779854893224e+002	(-1.27069221724087e+000dB,4.47250627939779e+000°)
4.50816704541396e+002	(-1.27058268722714e+000dB,4.46221760829218e+000°)
4.51855944374858e+002	(-1.27047365772279e+000dB,4.45195227026334e+000°)
4.52897579903556e+002	(-1.27036512647475e+000dB,4.44171021310994e+000°)
4.53941616650138e+002	(-1.27025709120193e+000dB,4.43149138473794e+000°)
4.54988060149983e+002	(-1.27014954964867e+000dB,4.42129573316188e+000°)
4.56036915951231e+002	(-1.27004249957982e+000dB,4.41112320650387e+000°)
4.57088189614810e+002	(-1.26993593875266e+000dB,4.40097375299388e+000°)
4.58141886714468e+002	(-1.26982986495236e+000dB,4.39084732097031e+000°)
4.59198012836803e+002	(-1.26972427596149e+000dB,4.38074385887837e+000°)
4.60256573581290e+002	(-1.26961916956318e+000dB,4.37066331526947e+000°)
4.61317574560313e+002	(-1.26951454358342e+000dB,4.36060563880384e+000°)
4.62381021399194e+002	(-1.26941039583051e+000dB,4.35057077824765e+000°)
4.63446919736222e+002	(-1.26930672412173e+000dB,4.34055868247415e+000°)
4.64515275222683e+002	(-1.26920352630731e+000dB,4.33056930046274e+000°)
4.65586093522892e+002	(-1.26910080021418e+000dB,4.32060258129939e+000°)
4.66659380314222e+002	(-1.26899854371208e+000dB,4.31065847417671e+000°)
4.67735141287131e+002	(-1.26889675466287e+000dB,4.30073692839257e+000°)
4.68813382145198e+002	(-1.26879543092293e+000dB,4.29083789335091e+000°)
4.69894108605148e+002	(-1.26869457040172e+000dB,4.28096131856146e+000°)
4.70977326396885e+002	(-1.26859417098062e+000dB,4.27110715363983e+000°)
4.72063041263523e+002	(-1.26849423055483e+000dB,4.26127534830626e+000°)
4.73151258961412e+002	(-1.26839474705657e+000dB,4.25146585238683e+000°)
4.74241985260176e+002	(-1.26829571838490e+000dB,4.24167861581203e+000°)
4.75335225942737e+002	(-1.26819714247969e+000dB,4.23191358861718e+000°)
4.76430986805347e+002	(-1.26809901728042e+000dB,4.22217072094219e+000°)
4.77529273657622e+002	(-1.26800134074739e+000dB,4.21244996303228e+000°)
4.78630092322569e+002	(-1.26790411082021e+000dB,4.20275126523567e+000°)
4.79733448636620e+002	(-1.26780732547756e+000dB,4.19307457800563e+000°)
4.80839348449659e+002	(-1.26771098269086e+000dB,4.18341985189866e+000°)
4.81947797625058e+002	(-1.26761508046071e+000dB,4.17378703757561e+000°)
4.83058802039703e+002	(-1.26751961676065e+000dB,4.16417608580023e+000°)
4.84172367584029e+002	(-1.26742458960533e+000dB,4.15458694744040e+000°)
4.85288500162051e+002	(-1.26732999700664e+000dB,4.14501957346702e+000°)
4.86407205691391e+002	(-1.26723583699341e+000dB,4.13547391495317e+000°)
4.87528490103316e+002	(-1.26714210759470e+000dB,4.12594992307630e+000°)
4.88652359342763e+002	(-1.26704880684026e+000dB,4.11644754911511e+000°)
4.89778819368375e+002	(-1.26695593278405e+000dB,4.10696674445215e+000°)
4.90907876152532e+002	(-1.26686348349466e+000dB,4.09750746057064e+000°)
4.92039535681380e+002	(-1.26677145701581e+000dB,4.08806964905740e+000°)
4.93173803954864e+002	(-1.26667985144561e+000dB,4.07865326160104e+000°)
4.94310686986764e+002	(-1.26658866486131e+000dB,4.06925824999149e+000°)
4.95450190804718e+002	(-1.26649789534554e+000dB,4.05988456612067e+000°)
4.96592321450264e+002	(-1.26640754099842e+000dB,4.05053216198164e+000°)
4.97737084978864e+002	(-1.26631759994828e+000dB,4.04120098966868e+000°)
4.98884487459940e+002	(-1.26622807029474e+000dB,4.03189100137774e+000°)
5.00034534976906e+002	(-1.26613895017165e+000dB,4.02260214940563e+000°)
5.01187233627199e+002	(-1.26605023771475e+000dB,4.01333438614905e+000°)
5.02342589522314e+002	(-1.26596193106265e+000dB,4.00408766410629e+000°)
5.03500608787831e+002	(-1.26587402836650e+000dB,3.99486193587557e+000°)
5.04661297563455e+002	(-1.26578652780544e+000dB,3.98565715415556e+000°)
5.05824662003040e+002	(-1.26569942753155e+000dB,3.97647327174445e+000°)
5.06990708274630e+002	(-1.26561272571160e+000dB,3.96731024154145e+000°)
5.08159442560486e+002	(-1.26552642054814e+000dB,3.95816801654342e+000°)
5.09330871057121e+002	(-1.26544051021874e+000dB,3.94904654984940e+000°)
5.10504999975332e+002	(-1.26535499294220e+000dB,3.93994579465561e+000°)
5.11681835540233e+002	(-1.26526986691812e+000dB,3.93086570425853e+000°)
5.12861383991290e+002	(-1.26518513037698e+000dB,3.92180623205351e+000°)
5.14043651582351e+002	(-1.26510078151767e+000dB,3.91276733153443e+000°)
5.15228644581681e+002	(-1.26501681859123e+000dB,3.90374895629388e+000°)
5.16416369271995e+002	(-1.26493323984141e+000dB,3.89475106002344e+000°)
5.17606831950492e+002	(-1.26485004351935e+000dB,3.88577359651205e+000°)
5.18800038928885e+002	(-1.26476722786685e+000dB,3.87681651964717e+000°)
5.19995996533440e+002	(-1.26468479116240e+000dB,3.86787978341529e+000°)
5.21194711105004e+002	(-1.26460273167509e+000dB,3.85896334189858e+000°)
5.22396188999043e+002	(-1.26452104768774e+000dB,3.85006714927868e+000°)
5.23600436585673e+002	(-1.26443973748624e+000dB,3.84119115983374e+000°)
5.24807460249696e+002	(-1.26435879936688e+000dB,3.83233532793913e+000°)
5.26017266390629e+002	(-1.26427823163818e+000dB,3.82349960806780e+000°)
5.27229861422745e+002	(-1.26419803261254e+000dB,3.81468395478902e+000°)
5.28445251775103e+002	(-1.26411820059518e+000dB,3.80588832276916e+000°)
5.29663443891580e+002	(-1.26403873393848e+000dB,3.79711266677153e+000°)
5.30884444230910e+002	(-1.26395963095036e+000dB,3.78835694165410e+000°)
5.32108259266716e+002	(-1.26388088999254e+000dB,3.77962110237358e+000°)
5.33334895487543e+002	(-1.26380250940631e+000dB,3.77090510398083e+000°)
5.34564359396893e+002	(-1.26372448754973e+000dB,3.76220890162263e+000°)
5.35796657513263e+002	(-1.26364682278623e+000dB,3.75353245054308e+000°)
5.37031796370174e+002	(-1.26356951348909e+000dB,3.74487570607935e+000°)
5.38269782516209e+002	(-1.26349255804078e+000dB,3.73623862366609e+000°)
5.39510622515048e+002	(-1.26341595482989e+000dB,3.72762115883181e+000°)
5.40754322945501e+002	(-1.26333970223228e+000dB,3.71902326720059e+000°)
5.42000890401544e+002	(-1.26326379866780e+000dB,3.71044490449140e+000°)
5.43250331492353e+002	(-1.26318824254253e+000dB,3.70188602651735e+000°)
5.44502652842341e+002	(-1.26311303226309e+000dB,3.69334658918589e+000°)
5.45757861091190e+002	(-1.26303816625712e+000dB,3.68482654849931e+000°)
5.47015962893891e+002	(-1.26296364296129e+000dB,3.67632586055426e+000°)
5.48276964920773e+002	(-1.26288946080586e+000dB,3.66784448154040e+000°)
5.49540873857543e+002	(-1.26281561823256e+000dB,3.65938236774184e+000°)
5.50807696405322e+002	(-1.26274211370652e+000dB,3.65093947553615e+000°)
5.52077439280676e+002	(-1.26266894565619e+000dB,3.64251576139403e+000°)
5.53350109215655e+002	(-1.26259611258337e+000dB,3.63411118187971e+000°)
5.54625712957829e+002	(-1.26252361293047e+000dB,3.62572569365034e+000°)
5.55904257270321e+002	(-1.26245144519643e+000dB,3.61735925345616e+000°)
5.57185748931847e+002	(-1.26237960784921e+000dB,3.60901181814076e+000°)
5.58470194736748e+002	(-1.26230809939525e+000dB,3.60068334463801e+000°)
5.59757601495027e+002	(-1.26223691833905e+000dB,3.59237378997646e+000°)
5.61047976032387e+002	(-1.26216606316784e+000dB,3.58408311127680e+000°)
5.62341325190266e+002	(-1.26209553241046e+000dB,3.57581126574960e+000°)
5.63637655825871e+002	(-1.26202532457219e+000dB,3.56755821069995e+000°)
5.64936974812219e+002	(-1.26195543820820e+000dB,3.55932390352337e+000°)
