Freq.	V(n007)
5.26017266390659e+001	(-2.72771363932102e+000dB,3.44065798218210e+001°)
5.27229861422775e+001	(-2.72196560973018e+000dB,3.43422657437568e+001°)
5.28445251775133e+001	(-2.71623649085740e+000dB,3.42780212353309e+001°)
5.29663443891610e+001	(-2.71052624503658e+000dB,3.42138464712370e+001°)
5.30884444230940e+001	(-2.70483483448844e+000dB,3.41497416250031e+001°)
5.32108259266746e+001	(-2.69916222136995e+000dB,3.40857068689967e+001°)
5.33334895487573e+001	(-2.69350836776565e+000dB,3.40217423744258e+001°)
5.34564359396923e+001	(-2.68787323563098e+000dB,3.39578483113241e+001°)
5.35796657513293e+001	(-2.68225678689472e+000dB,3.38940248485693e+001°)
5.37031796370204e+001	(-2.67665898336885e+000dB,3.38302721538657e+001°)
5.38269782516240e+001	(-2.67107978679791e+000dB,3.37665903937537e+001°)
5.39510622515079e+001	(-2.66551915885549e+000dB,3.37029797336030e+001°)
5.40754322945532e+001	(-2.65997706111804e+000dB,3.36394403376136e+001°)
5.42000890401575e+001	(-2.65445345511441e+000dB,3.35759723688198e+001°)
5.43250331492384e+001	(-2.64894830227081e+000dB,3.35125759890793e+001°)
5.44502652842372e+001	(-2.64346156396949e+000dB,3.34492513590851e+001°)
5.45757861091221e+001	(-2.63799320148294e+000dB,3.33859986383511e+001°)
5.47015962893922e+001	(-2.63254317604720e+000dB,3.33228179852244e+001°)
5.48276964920804e+001	(-2.62711144880502e+000dB,3.32597095568757e+001°)
5.49540873857574e+001	(-2.62169798085975e+000dB,3.31966735093076e+001°)
5.50807696405353e+001	(-2.61630273319320e+000dB,3.31337099973393e+001°)
5.52077439280707e+001	(-2.61092566677926e+000dB,3.30708191746263e+001°)
5.53350109215686e+001	(-2.60556674249714e+000dB,3.30080011936453e+001°)
5.54625712957860e+001	(-2.60022592114545e+000dB,3.29452562056945e+001°)
5.55904257270353e+001	(-2.59490316349558e+000dB,3.28825843609047e+001°)
5.57185748931879e+001	(-2.58959843024364e+000dB,3.28199858082290e+001°)
5.58470194736780e+001	(-2.58431168199495e+000dB,3.27574606954416e+001°)
5.59757601495059e+001	(-2.57904287933105e+000dB,3.26950091691452e+001°)
5.61047976032419e+001	(-2.57379198277431e+000dB,3.26326313747710e+001°)
5.62341325190298e+001	(-2.56855895276401e+000dB,3.25703274565680e+001°)
5.63637655825903e+001	(-2.56334374970221e+000dB,3.25080975576155e+001°)
5.64936974812251e+001	(-2.55814633391147e+000dB,3.24459418198131e+001°)
5.66239289038201e+001	(-2.55296666570661e+000dB,3.23838603838946e+001°)
5.67544605408495e+001	(-2.54780470528737e+000dB,3.23218533894090e+001°)
5.68852930843789e+001	(-2.54266041284110e+000dB,3.22599209747363e+001°)
5.70164272280695e+001	(-2.53753374849389e+000dB,3.21980632770852e+001°)
5.71478636671814e+001	(-2.53242467232662e+000dB,3.21362804324878e+001°)
5.72796030985776e+001	(-2.52733314435863e+000dB,3.20745725758035e+001°)
5.74116462207274e+001	(-2.52225912456817e+000dB,3.20129398407204e+001°)
5.75439937337104e+001	(-2.51720257288594e+000dB,3.19513823597542e+001°)
5.76766463392197e+001	(-2.51216344919224e+000dB,3.18899002642486e+001°)
5.78096047405665e+001	(-2.50714171331856e+000dB,3.18284936843771e+001°)
5.79428696426827e+001	(-2.50213732507618e+000dB,3.17671627491452e+001°)
5.80764417521258e+001	(-2.49715024421181e+000dB,3.17059075863867e+001°)
5.82103217770817e+001	(-2.49218043041683e+000dB,3.16447283227647e+001°)
5.83445104273691e+001	(-2.48722784337358e+000dB,3.15836250837787e+001°)
5.84790084144426e+001	(-2.48229244269624e+000dB,3.15225979937579e+001°)
5.86138164513974e+001	(-2.47737418796941e+000dB,3.14616471758664e+001°)
5.87489352529722e+001	(-2.47247303877411e+000dB,3.14007727521068e+001°)
5.88843655355534e+001	(-2.46758895458818e+000dB,3.13399748433098e+001°)
5.90201080171789e+001	(-2.46272189490447e+000dB,3.12792535691485e+001°)
5.91561634175419e+001	(-2.45787181915083e+000dB,3.12186090481302e+001°)
5.92925324579945e+001	(-2.45303868675003e+000dB,3.11580413976048e+001°)
5.94292158615517e+001	(-2.44822245707245e+000dB,3.10975507337591e+001°)
5.95662143528955e+001	(-2.44342308945646e+000dB,3.10371371716215e+001°)
5.97035286583781e+001	(-2.43864054321720e+000dB,3.09768008250633e+001°)
5.98411595060264e+001	(-2.43387477762095e+000dB,3.09165418067964e+001°)
5.99791076255454e+001	(-2.42912575194118e+000dB,3.08563602283830e+001°)
6.01173737483222e+001	(-2.42439342539175e+000dB,3.07962562002264e+001°)
6.02559586074302e+001	(-2.41967775717997e+000dB,3.07362298315799e+001°)
6.03948629376324e+001	(-2.41497870645456e+000dB,3.06762812305425e+001°)
6.05340874753857e+001	(-2.41029623238786e+000dB,3.06164105040679e+001°)
6.06736329588449e+001	(-2.40563029409120e+000dB,3.05566177579584e+001°)
6.08135001278661e+001	(-2.40098085066037e+000dB,3.04969030968694e+001°)
6.09536897240112e+001	(-2.39634786117347e+000dB,3.04372666243119e+001°)
6.10942024905515e+001	(-2.39173128468649e+000dB,3.03777084426533e+001°)
6.12350391724716e+001	(-2.38713108023590e+000dB,3.03182286531184e+001°)
6.13762005164737e+001	(-2.38254720684219e+000dB,3.02588273557926e+001°)
6.15176872709811e+001	(-2.37797962350202e+000dB,3.01995046496212e+001°)
6.16595001861425e+001	(-2.37342828918777e+000dB,3.01402606324123e+001°)
6.18016400138358e+001	(-2.36889316287754e+000dB,3.00810954008408e+001°)
6.19441075076723e+001	(-2.36437420350501e+000dB,3.00220090504455e+001°)
6.20869034230005e+001	(-2.35987137002037e+000dB,2.99630016756369e+001°)
6.22300285169101e+001	(-2.35538462132989e+000dB,2.99040733696909e+001°)
6.23734835482361e+001	(-2.35091391636035e+000dB,2.98452242247618e+001°)
6.25172692775627e+001	(-2.34645921399689e+000dB,2.97864543318724e+001°)
6.26613864672277e+001	(-2.34202047312757e+000dB,2.97277637809241e+001°)
6.28058358813259e+001	(-2.33759765262206e+000dB,2.96691526606954e+001°)
6.29506182857138e+001	(-2.33319071136244e+000dB,2.96106210588472e+001°)
6.30957344480134e+001	(-2.32879960818857e+000dB,2.95521690619190e+001°)
6.32411851376160e+001	(-2.32442430197587e+000dB,2.94937967553374e+001°)
6.33869711256867e+001	(-2.32006475155826e+000dB,2.94355042234155e+001°)
6.35330931851684e+001	(-2.31572091575487e+000dB,2.93772915493489e+001°)
6.36795520907856e+001	(-2.31139275343662e+000dB,2.93191588152340e+001°)
6.38263486190489e+001	(-2.30708022342258e+000dB,2.92611061020541e+001°)
6.39734835482588e+001	(-2.30278328453756e+000dB,2.92031334896870e+001°)
6.41209576585101e+001	(-2.29850189562028e+000dB,2.91452410569118e+001°)
6.42687717316959e+001	(-2.29423601548599e+000dB,2.90874288814036e+001°)
6.44169265515117e+001	(-2.28998560297312e+000dB,2.90296970397425e+001°)
6.45654229034595e+001	(-2.28575061689875e+000dB,2.89720456074117e+001°)
6.47142615748522e+001	(-2.28153101609904e+000dB,2.89144746588018e+001°)
6.48634433548177e+001	(-2.27732675940608e+000dB,2.88569842672139e+001°)
6.50129690343029e+001	(-2.27313780566034e+000dB,2.87995745048597e+001°)
6.51628394060781e+001	(-2.26896411368726e+000dB,2.87422454428639e+001°)
6.53130552647411e+001	(-2.26480564234572e+000dB,2.86849971512719e+001°)
6.54636174067213e+001	(-2.26066235047543e+000dB,2.86278296990452e+001°)
6.56145266302843e+001	(-2.25653419694061e+000dB,2.85707431540688e+001°)
6.57657837355358e+001	(-2.25242114060332e+000dB,2.85137375831525e+001°)
6.59173895244259e+001	(-2.24832314034025e+000dB,2.84568130520327e+001°)
6.60693448007533e+001	(-2.24424015504084e+000dB,2.83999696253778e+001°)
6.62216503701699e+001	(-2.24017214358698e+000dB,2.83432073667855e+001°)
6.63743070401845e+001	(-2.23611906487990e+000dB,2.82865263387902e+001°)
6.65273156201678e+001	(-2.23208087783993e+000dB,2.82299266028648e+001°)
6.66806769213558e+001	(-2.22805754139784e+000dB,2.81734082194244e+001°)
6.68343917568551e+001	(-2.22404901448653e+000dB,2.81169712478242e+001°)
6.69884609416462e+001	(-2.22005525606547e+000dB,2.80606157463688e+001°)
6.71428852925888e+001	(-2.21607622510911e+000dB,2.80043417723120e+001°)
6.72976656284253e+001	(-2.21211188059174e+000dB,2.79481493818570e+001°)
6.74528027697857e+001	(-2.20816218152934e+000dB,2.78920386301658e+001°)
6.76082975391917e+001	(-2.20422708693245e+000dB,2.78360095713560e+001°)
6.77641507610610e+001	(-2.20030655583207e+000dB,2.77800622585055e+001°)
6.79203632617119e+001	(-2.19640054729483e+000dB,2.77241967436584e+001°)
6.80769358693676e+001	(-2.19250902038742e+000dB,2.76684130778230e+001°)
6.82338694141604e+001	(-2.18863193421063e+000dB,2.76127113109792e+001°)
6.83911647281363e+001	(-2.18476924787074e+000dB,2.75570914920783e+001°)
6.85488226452595e+001	(-2.18092092051559e+000dB,2.75015536690493e+001°)
6.87068440014166e+001	(-2.17708691129956e+000dB,2.74460978887983e+001°)
6.88652296344210e+001	(-2.17326717940544e+000dB,2.73907241972145e+001°)
6.90239803840175e+001	(-2.16946168404521e+000dB,2.73354326391715e+001°)
6.91830970918870e+001	(-2.16567038445631e+000dB,2.72802232585325e+001°)
6.93425806016502e+001	(-2.16189323986550e+000dB,2.72250960981474e+001°)
6.95024317588729e+001	(-2.15813020959401e+000dB,2.71700511998690e+001°)
6.96626514110701e+001	(-2.15438125293715e+000dB,2.71150886045419e+001°)
6.98232404077104e+001	(-2.15064632922173e+000dB,2.70602083520098e+001°)
6.99841996002205e+001	(-2.14692539781374e+000dB,2.70054104811248e+001°)
7.01455298419903e+001	(-2.14321841811419e+000dB,2.69506950297453e+001°)
7.03072319883765e+001	(-2.13952534955078e+000dB,2.68960620347405e+001°)
7.04693068967078e+001	(-2.13584615156173e+000dB,2.68415115319914e+001°)
7.06317554262893e+001	(-2.13218078364939e+000dB,2.67870435563996e+001°)
7.07945784384069e+001	(-2.12852920531987e+000dB,2.67326581418846e+001°)
7.09577767963320e+001	(-2.12489137612015e+000dB,2.66783553213895e+001°)
7.11213513653260e+001	(-2.12126725563442e+000dB,2.66241351268870e+001°)
7.12853030126450e+001	(-2.11765680347093e+000dB,2.65699975893773e+001°)
7.14496326075444e+001	(-2.11405997928118e+000dB,2.65159427388968e+001°)
7.16143410212832e+001	(-2.11047674275425e+000dB,2.64619706045186e+001°)
7.17794291271292e+001	(-2.10690705360677e+000dB,2.64080812143563e+001°)
7.19448978003629e+001	(-2.10335087159926e+000dB,2.63542745955687e+001°)
7.21107479182829e+001	(-2.09980815650585e+000dB,2.63005507743586e+001°)
7.22769803602100e+001	(-2.09627886815793e+000dB,2.62469097759821e+001°)
7.24435960074919e+001	(-2.09276296643827e+000dB,2.61933516247529e+001°)
7.26105957435084e+001	(-2.08926041124918e+000dB,2.61398763440385e+001°)
7.27779804536753e+001	(-2.08577116253019e+000dB,2.60864839562688e+001°)
7.29457510254497e+001	(-2.08229518026203e+000dB,2.60331744829385e+001°)
7.31139083483346e+001	(-2.07883242447527e+000dB,2.59799479446112e+001°)
7.32824533138832e+001	(-2.07538285522777e+000dB,2.59268043609221e+001°)
7.34513868157043e+001	(-2.07194643263854e+000dB,2.58737437505836e+001°)
7.36207097494664e+001	(-2.06852311685908e+000dB,2.58207661313861e+001°)
7.37904230129028e+001	(-2.06511286806784e+000dB,2.57678715202005e+001°)
7.39605275058165e+001	(-2.06171564651816e+000dB,2.57150599329883e+001°)
7.41310241300845e+001	(-2.05833141246982e+000dB,2.56623313847968e+001°)
7.43019137896628e+001	(-2.05496012626003e+000dB,2.56096858897688e+001°)
7.44731973905916e+001	(-2.05160174824791e+000dB,2.55571234611433e+001°)
7.46448758409993e+001	(-2.04825623887288e+000dB,2.55046441112637e+001°)
7.48169500511081e+001	(-2.04492355857643e+000dB,2.54522478515725e+001°)
7.49894209332382e+001	(-2.04160366786699e+000dB,2.53999346926212e+001°)
7.51622894018131e+001	(-2.03829652729874e+000dB,2.53477046440754e+001°)
7.53355563733643e+001	(-2.03500209748390e+000dB,2.52955577147148e+001°)
7.55092227665359e+001	(-2.03172033908144e+000dB,2.52434939124391e+001°)
7.56832895020899e+001	(-2.02845121276096e+000dB,2.51915132442662e+001°)
7.58577575029109e+001	(-2.02519467929566e+000dB,2.51396157163466e+001°)
7.60326276940107e+001	(-2.02195069947919e+000dB,2.50878013339571e+001°)
7.62079010025337e+001	(-2.01871923416474e+000dB,2.50360701015100e+001°)
7.63835783577615e+001	(-2.01550024425948e+000dB,2.49844220225551e+001°)
7.65596606911181e+001	(-2.01229369069800e+000dB,2.49328570997800e+001°)
7.67361489361743e+001	(-2.00909953449530e+000dB,2.48813753350221e+001°)
7.69130440286533e+001	(-2.00591773671383e+000dB,2.48299767292662e+001°)
7.70903469064354e+001	(-2.00274825846348e+000dB,2.47786612826479e+001°)
7.72680585095626e+001	(-1.99959106088795e+000dB,2.47274289944587e+001°)
7.74461797802442e+001	(-1.99644610522320e+000dB,2.46762798631534e+001°)
7.76247116628615e+001	(-1.99331335273814e+000dB,2.46252138863478e+001°)
7.78036551039727e+001	(-1.99019276475977e+000dB,2.45742310608269e+001°)
7.79830110523181e+001	(-1.98708430267047e+000dB,2.45233313825461e+001°)
7.81627804588252e+001	(-1.98398792789938e+000dB,2.44725148466344e+001°)
7.83429642766134e+001	(-1.98090360194448e+000dB,2.44217814474027e+001°)
7.85235634609994e+001	(-1.97783128635764e+000dB,2.43711311783427e+001°)
7.87045789695020e+001	(-1.97477094275247e+000dB,2.43205640321349e+001°)
7.88860117618476e+001	(-1.97172253278920e+000dB,2.42700800006471e+001°)
7.90678627999746e+001	(-1.96868601818161e+000dB,2.42196790749424e+001°)
7.92501330480393e+001	(-1.96566136073218e+000dB,2.41693612452838e+001°)
7.94328234724202e+001	(-1.96264852226601e+000dB,2.41191265011332e+001°)
7.96159350417239e+001	(-1.95964746469201e+000dB,2.40689748311597e+001°)
7.97994687267897e+001	(-1.95665814995003e+000dB,2.40189062232405e+001°)
7.99834255006948e+001	(-1.95368054009535e+000dB,2.39689206644703e+001°)
8.01678063387599e+001	(-1.95071459718872e+000dB,2.39190181411557e+001°)
8.03526122185537e+001	(-1.94776028336373e+000dB,2.38691986388264e+001°)
8.05378441198986e+001	(-1.94481756083932e+000dB,2.38194621422380e+001°)
8.07235030248757e+001	(-1.94188639186972e+000dB,2.37698086353729e+001°)
8.09095899178301e+001	(-1.93896673879050e+000dB,2.37202381014473e+001°)
8.10961057853759e+001	(-1.93605856397605e+000dB,2.36707505229126e+001°)
8.12830516164018e+001	(-1.93316182990577e+000dB,2.36213458814631e+001°)
8.14704284020758e+001	(-1.93027649907307e+000dB,2.35720241580340e+001°)
8.16582371358510e+001	(-1.92740253405941e+000dB,2.35227853328098e+001°)
8.18464788134707e+001	(-1.92453989751813e+000dB,2.34736293852271e+001°)
8.20351544329735e+001	(-1.92168855215332e+000dB,2.34245562939783e+001°)
8.22242649946988e+001	(-1.91884846073283e+000dB,2.33755660370137e+001°)
8.24138115012919e+001	(-1.91601958610443e+000dB,2.33266585915501e+001°)
8.26037949577095e+001	(-1.91320189116253e+000dB,2.32778339340679e+001°)
8.27942163712250e+001	(-1.91039533888250e+000dB,2.32290920403212e+001°)
8.29850767514339e+001	(-1.90759989229460e+000dB,2.31804328853379e+001°)
8.31763771102587e+001	(-1.90481551451453e+000dB,2.31318564434263e+001°)
8.33681184619550e+001	(-1.90204216870533e+000dB,2.30833626881761e+001°)
8.35603018231163e+001	(-1.89927981808527e+000dB,2.30349515924615e+001°)
8.37529282126798e+001	(-1.89652842599325e+000dB,2.29866231284526e+001°)
8.39459986519312e+001	(-1.89378795577075e+000dB,2.29383772676087e+001°)
8.41395141645110e+001	(-1.89105837087372e+000dB,2.28902139806899e+001°)
8.43334757764190e+001	(-1.88833963479986e+000dB,2.28421332377563e+001°)
8.45278845160204e+001	(-1.88563171114315e+000dB,2.27941350081771e+001°)
8.47227414140510e+001	(-1.88293456352898e+000dB,2.27462192606279e+001°)
8.49180475036227e+001	(-1.88024815569524e+000dB,2.26983859631004e+001°)
8.51138038202290e+001	(-1.87757245141516e+000dB,2.26506350829017e+001°)
8.53100114017502e+001	(-1.87490741455001e+000dB,2.26029665866631e+001°)
8.55066712884596e+001	(-1.87225300901516e+000dB,2.25553804403361e+001°)
8.57037845230282e+001	(-1.86960919882962e+000dB,2.25078766092079e+001°)
8.59013521505308e+001	(-1.86697594803735e+000dB,2.24604550578919e+001°)
8.60993752184513e+001	(-1.86435322078728e+000dB,2.24131157503421e+001°)
8.62978547766882e+001	(-1.86174098128843e+000dB,2.23658586498530e+001°)
8.64967918775605e+001	(-1.85913919383029e+000dB,2.23186837190623e+001°)
8.66961875758128e+001	(-1.85654782276812e+000dB,2.22715909199570e+001°)
8.68960429286213e+001	(-1.85396683250793e+000dB,2.22245802138730e+001°)
8.70963589955992e+001	(-1.85139618756421e+000dB,2.21776515615066e+001°)
8.72971368388022e+001	(-1.84883585250893e+000dB,2.21308049229112e+001°)
8.74983775227347e+001	(-1.84628579197941e+000dB,2.20840402575033e+001°)
8.77000821143545e+001	(-1.84374597069932e+000dB,2.20373575240685e+001°)
8.79022516830794e+001	(-1.84121635346522e+000dB,2.19907566807636e+001°)
8.81048873007924e+001	(-1.83869690513030e+000dB,2.19442376851176e+001°)
8.83079900418472e+001	(-1.83618759064398e+000dB,2.18978004940411e+001°)
8.85115609830745e+001	(-1.83368837501718e+000dB,2.18514450638265e+001°)
8.87156012037870e+001	(-1.83119922332841e+000dB,2.18051713501508e+001°)
8.89201117857857e+001	(-1.82872010074450e+000dB,2.17589793080831e+001°)
8.91250938133654e+001	(-1.82625097250994e+000dB,2.17128688920873e+001°)
8.93305483733204e+001	(-1.82379180393196e+000dB,2.16668400560227e+001°)
8.95364765549502e+001	(-1.82134256038246e+000dB,2.16208927531493e+001°)
8.97428794500656e+001	(-1.81890320736060e+000dB,2.15750269361379e+001°)
8.99497581529943e+001	(-1.81647371037060e+000dB,2.15292425570609e+001°)
9.01571137605864e+001	(-1.81405403504935e+000dB,2.14835395674097e+001°)
9.03649473722208e+001	(-1.81164414708023e+000dB,2.14379179180881e+001°)
9.05732600898107e+001	(-1.80924401221787e+000dB,2.13923775594216e+001°)
9.07820530178092e+001	(-1.80685359632843e+000dB,2.13469184411606e+001°)
9.09913272632158e+001	(-1.80447286531362e+000dB,2.13015405124821e+001°)
9.12010839355816e+001	(-1.80210178518033e+000dB,2.12562437219953e+001°)
9.14113241470156e+001	(-1.79974032200847e+000dB,2.12110280177442e+001°)
9.16220490121905e+001	(-1.79738844192620e+000dB,2.11658933472106e+001°)
9.18332596483486e+001	(-1.79504611118666e+000dB,2.11208396573219e+001°)
9.20449571753076e+001	(-1.79271329607739e+000dB,2.10758668944484e+001°)
9.22571427154668e+001	(-1.79038996299334e+000dB,2.10309750044130e+001°)
9.24698173938127e+001	(-1.78807607840399e+000dB,2.09861639324922e+001°)
9.26829823379253e+001	(-1.78577160882993e+000dB,2.09414336234175e+001°)
9.28966386779840e+001	(-1.78347652090640e+000dB,2.08967840213842e+001°)
9.31107875467734e+001	(-1.78119078130868e+000dB,2.08522150700498e+001°)
9.33254300796894e+001	(-1.77891435682633e+000dB,2.08077267125433e+001°)
9.35405674147455e+001	(-1.77664721432933e+000dB,2.07633188914648e+001°)
9.37562006925783e+001	(-1.77438932070705e+000dB,2.07189915488861e+001°)
9.39723310564540e+001	(-1.77214064301070e+000dB,2.06747446263649e+001°)
9.41889596522743e+001	(-1.76990114830078e+000dB,2.06305780649369e+001°)
9.44060876285825e+001	(-1.76767080378312e+000dB,2.05864918051283e+001°)
9.46237161365694e+001	(-1.76544957666793e+000dB,2.05424857869510e+001°)
9.48418463300798e+001	(-1.76323743430119e+000dB,2.04985599499137e+001°)
9.50604793656182e+001	(-1.76103434409722e+000dB,2.04547142330234e+001°)
9.52796164023552e+001	(-1.75884027352080e+000dB,2.04109485747840e+001°)
